LATITUDE,LONGITUDE,probability
48.8123567843,2.2813341019,0.038179927
48.8172506749,2.2813341019,0.027473217
48.8221445655,2.2813341019,0.081628114
48.8270384561,2.2813341019,0.24108537
48.8319323467,2.2813341019,0.26296556
48.8368262373,2.2813341019,0.2973577
48.8417201279,2.2813341019,0.33226785
48.8466140185,2.2813341019,0.32576698
48.8515079091,2.2813341019,0.34693456
48.8564017997,2.2813341019,0.28367585
48.8612956903,2.2813341019,0.23636132
48.8661895809,2.2813341019,0.25193658
48.8710834715,2.2813341019,0.28824398
48.8759773621,2.2813341019,0.30882612
48.8808712527,2.2813341019,0.25531667
48.8857651433,2.2813341019,0.25687253
48.8906590339,2.2813341019,0.23938774
48.8955529245,2.2813341019,0.2249825
48.9004468151,2.2813341019,0.17590299
48.9053407057,2.2813341019,0.07993549
48.9102345963,2.2813341019,0.06968669
48.9151284869,2.2813341019,0.058719546
48.9200223775,2.2813341019,0.06014682
48.9249162681,2.2813341019,0.053571746
48.9298101587,2.2813341019,0.05027165
48.9347040493,2.2813341019,0.048105367
48.9395979399,2.2813341019,0.048105367
48.9444918305,2.2813341019,0.046539765
48.9493857211,2.2813341019,0.041699376
48.9542796117,2.2813341019,0.037974775
48.9591735023,2.2813341019,0.037974775
48.9640673929,2.2813341019,0.037974775
48.9689612835,2.2813341019,0.037974775
48.9738551741,2.2813341019,0.037974775
48.9787490647,2.2813341019,0.037974775
48.7389484253,2.2862279925,0.0020574727
48.7438423159,2.2862279925,0.0020574727
48.7487362065,2.2862279925,0.0020574727
48.7536300971,2.2862279925,0.0020574727
48.7585239877,2.2862279925,0.0020574727
48.7634178783,2.2862279925,0.0020574727
48.7683117689,2.2862279925,0.009582028
48.7732056595,2.2862279925,0.0060940874
48.7780995501,2.2862279925,0.0064270874
48.7829934407,2.2862279925,0.0076643145
48.7878873313,2.2862279925,0.011027069
48.7927812219,2.2862279925,0.0164978
48.7976751125,2.2862279925,0.023826431
48.8025690031,2.2862279925,0.03270774
48.8074628937,2.2862279925,0.039613105
48.8123567843,2.2862279925,0.04033337
48.8172506749,2.2862279925,0.022742713
48.8221445655,2.2862279925,0.07689763
48.8270384561,2.2862279925,0.18047234
48.8319323467,2.2862279925,0.20235257
48.8368262373,2.2862279925,0.23674466
48.8417201279,2.2862279925,0.2716548
48.8466140185,2.2862279925,0.26515397
48.8515079091,2.2862279925,0.28640512
48.8564017997,2.2862279925,0.26471436
48.8612956903,2.2862279925,0.24978873
48.8661895809,2.2862279925,0.28054672
48.8710834715,2.2862279925,0.3218187
48.8759773621,2.2862279925,0.34240085
48.8808712527,2.2862279925,0.30027208
48.8857651433,2.2862279925,0.29040894
48.8906590339,2.2862279925,0.27144423
48.8955529245,2.2862279925,0.24224705
48.9004468151,2.2862279925,0.18002987
48.9053407057,2.2862279925,0.08107234
48.9102345963,2.2862279925,0.06910106
48.9151284869,2.2862279925,0.05813391
48.9200223775,2.2862279925,0.056230333
48.9249162681,2.2862279925,0.049655266
48.9298101587,2.2862279925,0.04635517
48.9347040493,2.2862279925,0.042877935
48.9395979399,2.2862279925,0.04042154
48.9444918305,2.2862279925,0.038855948
48.9493857211,2.2862279925,0.03401556
48.9542796117,2.2862279925,0.02940942
48.9591735023,2.2862279925,0.02940942
48.9640673929,2.2862279925,0.02940942
48.9689612835,2.2862279925,0.02940942
48.9738551741,2.2862279925,0.02940942
48.9787490647,2.2862279925,0.02940942
48.7389484253,2.2911218831,-0.0001249694
48.7438423159,2.2911218831,-0.0001249694
48.7487362065,2.2911218831,-0.0001249694
48.7536300971,2.2911218831,-0.0001249694
48.7585239877,2.2911218831,-0.0001249694
48.7634178783,2.2911218831,-0.0001249694
48.7683117689,2.2911218831,0.0073995856
48.7732056595,2.2911218831,0.0039116456
48.7780995501,2.2911218831,0.0042446484
48.7829934407,2.2911218831,0.005481871
48.7878873313,2.2911218831,0.009426614
48.7927812219,2.2911218831,0.014897338
48.7976751125,2.2911218831,0.022225978
48.8025690031,2.2911218831,0.031107284
48.8074628937,2.2911218831,0.038012642
48.8123567843,2.2911218831,0.038328853
48.8172506749,2.2911218831,0.02073817
48.8221445655,2.2911218831,0.0748931
48.8270384561,2.2911218831,0.16887707
48.8319323467,2.2911218831,0.1907573
48.8368262373,2.2911218831,0.22514944
48.8417201279,2.2911218831,0.24840987
48.8466140185,2.2911218831,0.24190901
48.8515079091,2.2911218831,0.27480987
48.8564017997,2.2911218831,0.25311908
48.8612956903,2.2911218831,0.24876766
48.8661895809,2.2911218831,0.27952567
48.8710834715,2.2911218831,0.32079765
48.8759773621,2.2911218831,0.3413798
48.8808712527,2.2911218831,0.29985026
48.8857651433,2.2911218831,0.3242097
48.8906590339,2.2911218831,0.31010833
48.8955529245,2.2911218831,0.28091118
48.9004468151,2.2911218831,0.21566325
48.9053407057,2.2911218831,0.09976874
48.9102345963,2.2911218831,0.082702614
48.9151284869,2.2911218831,0.06528866
48.9200223775,2.2911218831,0.0633851
48.9249162681,2.2911218831,0.056810014
